planet;position;mass
sun;POINTZ(0.006029067766974065 -0.007379331015001817 -0.007379331015001817);39.47841760435743
jupiter;POINTZ(-2.4289989600696806 4.651722801152738 4.651722801152738);0.03769367487038949
saturn;POINTZ(9.460115445235788 0.7512494832808106 0.7512494832808106);0.011286326131968767
uranus;POINTZ(9.413484387158812 17.096025574024043 17.096025574024043);0.0017237240570597112
neptune;POINTZ(29.849613945330052 1.0296460722630645 1.0296460722630645);0.0020336868699246304
sun;POINTZ(0.006054073231804759 -0.007375064114704664 -0.007375064114704664);39.47841760435743
jupiter;POINTZ(-2.4537500509534707 4.64026865598449 4.64026865598449);0.03769367487038949
saturn;POINTZ(9.457326237453811 0.771536251175835 0.771536251175835);0.011286326131968767
uranus;POINTZ(9.40082921696912 17.102315749909028 17.102315749909028);0.0017237240570597112
neptune;POINTZ(29.84916024690164 1.0411978732347797 1.0411978732347797);0.0020336868699246304
sun;POINTZ(0.0060790278549581545 -0.007370675305949501 -0.007370675305949501);39.47841760435743
jupiter;POINTZ(-2.478434352547611 4.62868832890465 4.62868832890465);0.03769367487038949
saturn;POINTZ(9.454493368868963 0.7918194307405162 0.7918194307405162);0.011286326131968767
uranus;POINTZ(9.388169051160197 17.108596829700744 17.108596829700744);0.0017237240570597112
neptune;POINTZ(29.8487021212079 1.0527495193923646 1.0527495193923646);0.0020336868699246304
sun;POINTZ(0.006103931047606032 -0.007366164957146279 -0.007366164957146279);39.47841760435743
jupiter;POINTZ(-2.5030512476424995 4.616982234510057 4.616982234510057);0.03769367487038949
saturn;POINTZ(9.451616836836788 0.812098926922702 0.812098926922702);0.011286326131968767
uranus;POINTZ(9.375503896033337 17.11486880924464 17.11486880924464);0.0017237240570597112
neptune;POINTZ(29.848239568294453 1.0643010090218572 1.0643010090218572);0.0020336868699246304
sun;POINTZ(0.006128782223511893 -0.0073615334392626896 -0.0073615334392626896);39.47841760435743
jupiter;POINTZ(-2.5276001218051256 4.605150790091387 4.605150790091387);0.03769367487038949
saturn;POINTZ(9.448696638919737 0.8323746446196024 0.8323746446196024);0.011286326131968767
uranus;POINTZ(9.362833757893489 17.12113168438993 17.12113168438993);0.0017237240570597112
neptune;POINTZ(29.847772588207594 1.0758523404093139 1.0758523404093139);0.0020336868699246304
sun;POINTZ(0.006153580799038184 -0.007356781125805309 -0.007356781125805309);39.47841760435743
jupiter;POINTZ(-2.552080363386726 4.593194415613267 4.593194415613267);0.03769367487038949
saturn;POINTZ(9.44573277288747 0.8526464886782241 0.8526464886782241);0.011286326131968767
uranus;POINTZ(9.350158643049259 17.127385450989596 17.127385450989596);0.0017237240570597112
neptune;POINTZ(29.8473011809943 1.08740351184081 1.08740351184081);0.0020336868699246304
sun;POINTZ(0.006178326193153379 -0.007351908392800767 -0.007351908392800767);39.47841760435743
jupiter;POINTZ(-2.5764913635302964 4.58111353369443 4.58111353369443);0.03769367487038949
saturn;POINTZ(9.442725236717159 0.8729143638958073 0.8729143638958073);0.011286326131968767
uranus;POINTZ(9.337478557812906 17.133630104900394 17.133630104900394);0.0017237240570597112
neptune;POINTZ(29.84682534670223 1.0989545216024397 1.0989545216024397);0.0020336868699246304
sun;POINTZ(0.006203017827438929 -0.007346915618776964 -0.007346915618776964);39.47841760435743
jupiter;POINTZ(-2.6008325161779577 4.568908569587908 4.568908569587908);0.03769367487038949
saturn;POINTZ(9.439674028593801 0.8931781750202639 0.8931781750202639);0.011286326131968767
uranus;POINTZ(9.324793508500338 17.139865641982855 17.139865641982855);0.0017237240570597112
neptune;POINTZ(29.846345085379713 1.1105053679803163 1.1105053679803163);0.0020336868699246304
sun;POINTZ(0.0062276551260960706 -0.007341803184744322 -0.007341803184744322);39.47841760435743
jupiter;POINTZ(-2.625103218078182 4.556579951161259 4.556579951161259);0.03769367487038949
saturn;POINTZ(9.436579146910509 0.9134378267506167 0.9134378267506167);0.011286326131968767
uranus;POINTZ(9.31210350143111 17.146092058101285 17.146092058101285);0.0017237240570597112
neptune;POINTZ(29.84586039707577 1.1220560492605725 1.1220560492605725);0.0020336868699246304
sun;POINTZ(0.006252237515952507 -0.007336571474177069 -0.007336571474177069);39.47841760435743
jupiter;POINTZ(-2.6493028687928764 4.5441281088768415 4.5441281088768415);0.03769367487038949
saturn;POINTZ(9.433440590268823 0.9336932237374408 0.9336932237374408);0.011286326131968767
uranus;POINTZ(9.299408542928422 17.15230934912378 17.15230934912378);0.0017237240570597112
neptune;POINTZ(29.845371281840098 1.1336065637293606 1.1336065637293606);0.0020336868699246304
sun;POINTZ(0.006276764426468953 -0.007331220872994572 -0.007331220872994572);39.47841760435743
jupiter;POINTZ(-2.6734308707043275 4.531553475772124 4.531553475772124);0.03769367487038949
saturn;POINTZ(9.430258357479008 0.9539442705833061 0.9539442705833061);0.011286326131968767
uranus;POINTZ(9.28670863931911 17.158517510922213 17.158517510922213);0.0017237240570597112
neptune;POINTZ(29.844877739723067 1.1451569096728533 1.1451569096728533);0.0020336868699246304
sun;POINTZ(0.0063012352897455414 -0.007325751769542703 -0.007325751769542703);39.47841760435743
jupiter;POINTZ(-2.697486629022006 4.518856487440039 4.518856487440039);0.03769367487038949
saturn;POINTZ(9.427032447560357 0.9741908718432215 0.9741908718432215);0.011286326131968767
uranus;POINTZ(9.274003796933654 17.164716539372254 17.164716539372254);0.0017237240570597112
neptune;POINTZ(29.84437977077573 1.1567070853772428 1.1567070853772428);0.0020336868699246304
sun;POINTZ(0.006325649540528108 -0.007320164554575253 -0.007320164554575253);39.47841760435743
jupiter;POINTZ(-2.721469551789235 4.506037582009381 4.506037582009381);0.03769367487038949
saturn;POINTZ(9.423762859741489 0.9944329320250804 0.9944329320250804);0.011286326131968767
uranus;POINTZ(9.261294022106165 17.170906430353366 17.170906430353366);0.0017237240570597112
neptune;POINTZ(29.84387737504983 1.168257089128742 1.168257089128742);0.0020336868699246304
sun;POINTZ(0.006350006616214341 -0.007314459621235377 -0.007314459621235377);39.47841760435743
jupiter;POINTZ(-2.7453790498897206 4.493097200125245 4.493097200125245);0.03769367487038949
saturn;POINTZ(9.42044959346065 1.0146703555901082 1.0146703555901082);0.011286326131968767
uranus;POINTZ(9.248579321174391 17.17708717974881 17.17708717974881);0.0017237240570597112
neptune;POINTZ(29.843370552597776 1.1798069192135847 1.1798069192135847);0.0020336868699246304
sun;POINTZ(0.0063743059568598 -0.007308637365037097 -0.007308637365037097);39.47841760435743
jupiter;POINTZ(-2.769214537053946 4.480035784929507 4.480035784929507);0.03769367487038949
saturn;POINTZ(9.41709264836601 1.0349030469533107 1.0349030469533107);0.011286326131968767
uranus;POINTZ(9.23585970047971 17.18325878344565 17.18325878344565);0.0017237240570597112
neptune;POINTZ(29.842859303472668 1.1913565739180252 1.1913565739180252);0.0020336868699246304
sun;POINTZ(0.00639854700518381 -0.007302698183846833 -0.007302698183846833);39.47841760435743
jupiter;POINTZ(-2.7929754298654346 4.466853782041359 4.466853782041359);0.03769367487038949
saturn;POINTZ(9.413692024315967 1.0551309104839246 1.0551309104839246);0.011286326131968767
uranus;POINTZ(9.223135166367122 17.18942123733475 17.18942123733475);0.0017237240570597112
neptune;POINTZ(29.842343627728283 1.202906051528339 1.202906051528339);0.0020336868699246304
sun;POINTZ(0.006422729206575228 -0.007296642477864991 -0.007296642477864991);39.47841760435743
jupiter;POINTZ(-2.816661147766876 4.4535516395378805 4.4535516395378805);0.03769367487038949
saturn;POINTZ(9.410247721379433 1.0753538505058686 1.0753538505058686);0.011286326131968767
uranus;POINTZ(9.21040572518526 17.19557453731079 17.19557453731079);0.0017237240570597112
neptune;POINTZ(29.84182352541908 1.214455350330823 1.214455350330823);0.0020336868699246304
sun;POINTZ(0.00644685200909808 -0.007290470649607586 -0.007290470649607586);39.47841760435743
jupiter;POINTZ(-2.8402711130661213 4.4401298079346585 4.4401298079346585);0.03769367487038949
saturn;POINTZ(9.406759739836138 1.0955717712981978 1.0955717712981978);0.011286326131968767
uranus;POINTZ(9.197671383286371 17.20171867927226 17.20171867927226);0.0017237240570597112
neptune;POINTZ(29.841298996600194 1.2260044686117961 1.2260044686117961);0.0020336868699246304
sun;POINTZ(0.0064709148634970815 -0.007284183103887916 -0.007284183103887916);39.47841760435743
jupiter;POINTZ(-2.8638047509420486 4.42658874016646 4.42658874016646);0.03769367487038949
saturn;POINTZ(9.403228080176925 1.1157845770955575 1.1157845770955575);0.011286326131968767
uranus;POINTZ(9.184932147026329 17.207853659121472 17.207853659121472);0.0017237240570597112
neptune;POINTZ(29.84077004132745 1.2375534046575984 1.2375534046575984);0.0020336868699246304
sun;POINTZ(0.006494917223203022 -0.007277780247798284 -0.007277780247798284);39.47841760435743
jupiter;POINTZ(-2.8872614894502964 4.412928891567948 4.412928891567948);0.03769367487038949
saturn;POINTZ(9.399652743104042 1.13599217208864 1.13599217208864);0.011286326131968767
uranus;POINTZ(9.172188022764619 17.21397947276455 17.21397947276455);0.0017237240570597112
neptune;POINTZ(29.840236659657347 1.2491021567545924 1.2491021567545924);0.0020336868699246304
sun;POINTZ(0.006518858544338038 -0.00727126249069176 -0.00727126249069176);39.47841760435743
jupiter;POINTZ(-2.9106407595288704 4.399150719854444 4.399150719854444);0.03769367487038949
saturn;POINTZ(9.396033729531435 1.156194460424642 1.156194460424642);0.011286326131968767
uranus;POINTZ(9.159439016864344 17.22009611611145 17.22009611611145);0.0017237240570597112
neptune;POINTZ(29.839698851647068 1.2606507231891628 1.2606507231891628);0.0020336868699246304
sun;POINTZ(0.006542738285720758 -0.007264630244163999 -0.007264630244163999);39.47841760435743
jupiter;POINTZ(-2.9339419950036203 4.385254685102746 4.385254685102746);0.03769367487038949
saturn;POINTZ(9.392371040585045 1.1763913462077247 1.1763913462077247);0.011286326131968767
uranus;POINTZ(9.146685135692216 17.226203585075954 17.226203585075954);0.0017237240570597112
neptune;POINTZ(29.839156617354483 1.2721991022477173 1.2721991022477173);0.0020336868699246304
sun;POINTZ(0.006566555908871329 -0.007257883922035101 -0.007257883922035101);39.47841760435743
jupiter;POINTZ(-2.9571646325935927 4.371241249731995 4.371241249731995);0.03769367487038949
saturn;POINTZ(9.388664677603096 1.1965827334994743 1.1965827334994743);0.011286326131968767
uranus;POINTZ(9.133926385618558 17.232301875575676 17.232301875575676);0.0017237240570597112
neptune;POINTZ(29.838609956838134 1.283747292216686 1.283747292216686);0.0020336868699246304
sun;POINTZ(0.006590310878016323 -0.007251023940331522 -0.007251023940331522);39.47841760435743
jupiter;POINTZ(-2.9803081119162567 4.357110878484588 4.357110878484588);0.03769367487038949
saturn;POINTZ(9.384914642136385 1.2167685263193642 1.2167685263193642);0.011286326131968767
uranus;POINTZ(9.121162773017296 17.238390983532067 17.238390983532067);0.0017237240570597112
neptune;POINTZ(29.83805887015725 1.295295291382522 1.295295291382522);0.0020336868699246304
sun;POINTZ(0.006614002660093527 -0.007244050717268039 -0.007244050717268039);39.47841760435743
jupiter;POINTZ(-3.0033718754926046 4.342864038407149 4.342864038407149);0.03769367487038949
saturn;POINTZ(9.38112093594858 1.2369486286452187 1.2369486286452187);0.011286326131968767
uranus;POINTZ(9.108394304265964 17.244470904870422 17.244470904870422);0.0017237240570597112
neptune;POINTZ(29.837503357371748 1.306843098031702 1.306843098031702);0.0020336868699246304
sun;POINTZ(0.006637630724756611 -0.007236964673229758 -0.007236964673229758);39.47841760435743
jupiter;POINTZ(-3.0263553687521325 4.328501198831548 4.328501198831548);0.03769367487038949
saturn;POINTZ(9.3772835610165 1.2571229444136796 1.2571229444136796);0.011286326131968767
uranus;POINTZ(9.095620985745693 17.250541635519877 17.250541635519877);0.0017237240570597112
neptune;POINTZ(29.836943418542216 1.318390710450726 1.318390710450726);0.0020336868699246304
sun;POINTZ(0.006661194544379686 -0.007229766230754174 -0.007229766230754174);39.47841760435743
jupiter;POINTZ(-3.0492580400376954 4.314022831355973 4.314022831355973);0.03769367487038949
saturn;POINTZ(9.373402519530407 1.2772913775206718 1.2772913775206718);0.011286326131968767
uranus;POINTZ(9.082842823841217 17.256603171413417 17.256603171413417);0.0017237240570597112
neptune;POINTZ(29.836379053729928 1.3299381269261177 1.3299381269261177);0.0020336868699246304
sun;POINTZ(0.006684693594061741 -0.007222455814513291 -0.007222455814513291);39.47841760435743
jupiter;POINTZ(-3.0720793406102445 4.299429409826058 4.299429409826058);0.03769367487038949
saturn;POINTZ(9.369477813894298 1.2974538318218727 1.2974538318218727);0.011286326131968767
uranus;POINTZ(9.070059824940863 17.262655508487878 17.262655508487878);0.0017237240570597112
neptune;POINTZ(29.835810262996848 1.3414853457444247 1.3414853457444247);0.0020336868699246304
sun;POINTZ(0.00670812735163097 -0.007215033851295783 -0.007215033851295783);39.47841760435743
jupiter;POINTZ(-3.0948187246534418 4.284721410316063 4.284721410316063);0.03769367487038949
saturn;POINTZ(9.365509446726184 1.317610211133182 1.317610211133182);0.011286326131968767
uranus;POINTZ(9.057271995436551 17.268698642683955 17.268698642683955);0.0017237240570597112
neptune;POINTZ(29.835237046405616 1.3530323651922191 1.3530323651922191);0.0020336868699246304
sun;POINTZ(0.006731495297648984 -0.007207500769989214 -0.007207500769989214);39.47841760435743
jupiter;POINTZ(-3.1174756492781577 4.269899311110106 4.269899311110106);0.03769367487038949
saturn;POINTZ(9.361497420858383 1.337760419231193 1.337760419231193);0.011286326131968767
uranus;POINTZ(9.044479341723795 17.2747325699462 17.2747325699462);0.0017237240570597112
neptune;POINTZ(29.834659404019554 1.3645791835560974 1.3645791835560974);0.0020336868699246304
sun;POINTZ(0.00675479691541491 -0.007199857001562311 -0.007199857001562311);39.47841760435743
jupiter;POINTZ(-3.1400495745268513 4.25496359268346 4.25496359268346);0.03769367487038949
saturn;POINTZ(9.357441739337798 1.3579043598536655 1.3579043598536655);0.011286326131968767
uranus;POINTZ(9.031681870201695 17.28075728622303 17.28075728622303);0.0017237240570597112
neptune;POINTZ(29.83407733590267 1.3761257991226807 1.3761257991226807);0.0020336868699246304
sun;POINTZ(0.006778031690969384 -0.007192102979047284 -0.007192102979047284);39.47841760435743
jupiter;POINTZ(-3.1625399633778337 4.239914737683891 4.239914737683891);0.03769367487038949
saturn;POINTZ(9.353342405426206 1.3780419367000012 1.3780419367000012);0.011286326131968767
uranus;POINTZ(9.018879587272936 17.286772787466727 17.286772787466727);0.0017237240570597112
neptune;POINTZ(29.833490842119655 1.387672210178615 1.387672210178615);0.0020336868699246304
sun;POINTZ(0.006801199113098426 -0.007184239137522212 -0.007184239137522212);39.47841760435743
jupiter;POINTZ(-3.184946281749416 4.224753230913066 4.224753230913066);0.03769367487038949
saturn;POINTZ(9.34919942260054 1.3981730534317192 1.3981730534317192);0.011286326131968767
uranus;POINTZ(9.006072499343789 17.292779069633454 17.292779069633454);0.0017237240570597112
neptune;POINTZ(29.832899922735884 1.3992184150105713 1.3992184150105713);0.0020336868699246304
sun;POINTZ(0.006824298673337217 -0.007176265914093473 -0.007176265914093473);39.47841760435743
jupiter;POINTZ(-3.207267998503942 4.209479559308012 4.209479559308012);0.03769367487038949
saturn;POINTZ(9.34501279455317 1.4182976136729333 1.4182976136729333);0.011286326131968767
uranus;POINTZ(8.993260612824104 17.29877612868324 17.29877612868324);0.0017237240570597112
neptune;POINTZ(29.832304577817414 1.4107644119052465 1.4107644119052465);0.0020336868699246304
sun;POINTZ(0.0068473298659737555 -0.007168183747878235 -0.007168183747878235);39.47841760435743
jupiter;POINTZ(-3.229504585451712 4.194094211922629 4.194094211922629);0.03769367487038949
saturn;POINTZ(9.340782525192186 1.4384155210108318 1.4384155210108318);0.011286326131968767
uranus;POINTZ(8.98044393412731 17.30476396058 17.30476396058);0.0017237240570597112
neptune;POINTZ(29.831704807430988 1.4223101991493625 1.4223101991493625);0.0020336868699246304
sun;POINTZ(0.006870292188052419 -0.007159993079987 -0.007159993079987);39.47841760435743
